match_id,datetime,league,gender_bucket,home_prior_wr,away_prior_wr,prior_wr_diff,q1_diff,q2_diff,ht_home,ht_away,ht_diff,gp_count,gp_last,gp_peak_home,gp_peak_away,gp_area_home,gp_area_away,gp_area_diff,gp_mean_abs,gp_swings,pbp_home_plays,pbp_away_plays,pbp_plays_diff,pbp_home_3pt,pbp_away_3pt,pbp_3pt_diff,target_q3_home_win
15744333,2026-03-19T19:30:00,"Poland 2nd Basketball League, Runda Zasadnicza",men_or_open,0.5,0.6666666666666666,-0.16666666666666663,-7,-7,29,43,-14,24,-19,2,21,2,231,-229,9.708333333333334,1,18,31,-13,3,8,-5,0
14206347,2026-03-19T19:45:00,Euroleague,men_or_open,0.25,1.0,-0.75,3,-6,43,46,-3,24,-1,8,4,25,33,-8,2.4166666666666665,6,27,29,-2,6,4,2,0
15202969,2026-03-19T21:00:00,Brazil NBB,men_or_open,1.0,1.0,0.0,-10,6,41,45,-4,24,-3,0,15,0,182,-182,7.583333333333333,0,30,27,3,5,7,-2,1
15202970,2026-03-19T22:00:00,Brazil NBB,men_or_open,0.3333333333333333,0.5,-0.16666666666666669,-5,2,42,45,-3,24,1,3,8,6,77,-71,3.4583333333333335,5,28,26,2,5,6,-1,1
15754662,2026-03-19T22:00:00,"LNB Supercopa , Supercopa",men_or_open,0.0,0.0,0.0,-3,-9,36,48,-12,24,-12,0,15,0,193,-193,8.041666666666666,0,23,28,-5,4,4,0,0
15202972,2026-03-19T22:30:00,Brazil NBB,men_or_open,1.0,1.0,0.0,3,9,59,47,12,24,16,17,3,136,6,130,5.916666666666667,4,38,31,7,11,5,6,1
15202980,2026-03-19T22:30:00,Brazil NBB,men_or_open,0.5,0.0,0.5,0,-1,47,48,-1,24,7,8,2,94,3,91,4.041666666666667,4,32,27,5,5,5,0,1
15478467,2026-03-19T22:30:00,"LBF, Women",women,0.0,1.0,-1.0,-3,-3,30,36,-6,24,-2,5,11,13,110,-97,5.125,3,19,23,-4,5,5,0,1
14439296,2026-03-19T23:00:00,NBA,men_or_open,0.6,0.6,0.0,2,17,72,53,19,24,19,20,8,149,49,100,8.25,1,38,29,9,9,6,3,1
14441992,2026-03-19T23:00:00,NBA,men_or_open,0.0,0.6,-0.6,-21,13,52,60,-8,24,-8,-2,25,0,254,-254,10.583333333333334,0,25,32,-7,7,5,2,0
14635929,2026-03-19T23:00:00,NBA G League,men_or_open,0.0,0.25,-0.25,23,-20,58,55,3,24,3,24,2,318,0,318,13.25,0,25,24,1,7,8,-1,1
14635932,2026-03-19T23:00:00,NBA G League,men_or_open,0.5,1.0,-0.5,-4,-10,55,69,-14,24,-14,4,17,8,153,-145,6.708333333333333,1,22,31,-9,11,9,2,1
15204224,2026-03-19T23:00:00,Brazil NBB,men_or_open,0.5,0.5,0.0,-6,11,38,33,5,24,5,6,10,27,95,-68,5.083333333333333,1,28,24,4,3,2,1,1
15607307,2026-03-19T23:00:00,NBA G League,men_or_open,0.0,0.4,-0.4,-8,-9,41,58,-17,24,-17,0,17,0,169,-169,7.041666666666667,0,19,29,-10,3,3,0,1
15686411,2026-03-19T23:00:00,Superliga,men_or_open,1.0,0.6666666666666666,0.33333333333333337,2,-2,40,40,0,24,-1,7,5,28,21,7,2.0416666666666665,2,26,23,3,2,4,-2,0
15686415,2026-03-19T23:00:00,Superliga,men_or_open,0.5,0.0,0.5,-3,-13,41,57,-16,24,-24,7,24,24,178,-154,8.416666666666666,1,28,38,-10,4,7,-3,0
15745044,2026-03-19T23:00:00,"NCAA Division I, Championship Women",women,0.0,0.0,0.0,3,0,27,24,3,24,-3,7,3,47,16,31,2.625,3,15,15,0,4,6,-2,0
15730161,2026-03-19T23:15:00,"Uruguay LUB, Championship Round",men_or_open,0.3333333333333333,1.0,-0.6666666666666667,-21,-4,36,61,-25,24,-32,-2,33,0,529,-529,22.041666666666668,0,23,43,-20,5,6,-1,1
15730163,2026-03-19T23:15:00,"Uruguay LUB, Championship Round",men_or_open,1.0,0.5,0.5,-2,-10,32,44,-12,24,-14,3,14,6,172,-166,7.416666666666667,1,19,27,-8,7,8,-1,0
14439327,2026-03-20T00:00:00,NBA,men_or_open,1.0,0.4,0.6,-2,-5,52,59,-7,24,-7,6,11,30,79,-49,4.541666666666667,1,28,26,2,5,8,-3,1
14441926,2026-03-20T00:00:00,NBA,men_or_open,0.5,1.0,-0.5,13,-7,65,59,6,24,6,13,5,205,0,205,8.541666666666666,0,33,33,0,6,5,1,0
14442000,2026-03-20T00:00:00,NBA,men_or_open,0.4,0.5,-0.09999999999999998,-10,-6,45,61,-16,24,-16,7,22,16,254,-238,11.25,1,20,32,-12,8,9,-1,0
15113729,2026-03-20T00:00:00,"Liga Argentina, Group Stage",men_or_open,0.5,1.0,-0.5,4,-5,40,41,-1,24,3,8,2,74,5,69,3.2916666666666665,3,21,23,-2,7,3,4,1
15689775,2026-03-20T00:00:00,"Liga Femenina, Women, Clausura",women,0.0,0.0,0.0,4,9,35,22,13,24,19,20,0,190,0,190,7.916666666666667,0,22,14,8,4,2,2,1
15730162,2026-03-20T00:15:00,"Uruguay LUB, Championship Round",men_or_open,1.0,0.0,1.0,4,2,48,42,6,24,14,14,1,89,1,88,3.75,2,32,24,8,5,5,0,1
15113730,2026-03-20T00:30:00,"Liga Argentina, Group Stage",men_or_open,0.5,0.3333333333333333,0.16666666666666669,-7,-3,35,45,-10,24,-20,0,20,0,172,-172,7.166666666666667,0,19,31,-12,3,4,-1,0
15113731,2026-03-20T00:30:00,"Liga Argentina, Group Stage",men_or_open,0.3333333333333333,0.0,0.3333333333333333,3,4,44,37,7,24,10,10,1,87,2,85,3.7083333333333335,2,27,23,4,5,2,3,1
15754661,2026-03-20T00:30:00,"LNB Supercopa , Supercopa",men_or_open,0.0,0.0,0.0,-4,11,47,40,7,24,7,9,9,45,80,-35,5.208333333333333,1,26,24,2,7,4,3,0
14439267,2026-03-20T01:00:00,NBA,men_or_open,0.2,0.2,0.0,11,9,64,44,20,24,20,20,4,193,9,184,8.416666666666666,1,32,22,10,9,8,1,1
15113732,2026-03-20T01:00:00,"Liga Argentina, Group Stage",men_or_open,0.5,0.5,0.0,-1,1,36,36,0,24,2,2,8,10,37,-27,1.9583333333333333,6,23,20,3,3,7,-4,1
15265228,2026-03-20T01:00:00,Argentina Liga Nacional,men_or_open,0.0,0.0,0.0,0,5,35,30,5,24,7,10,3,79,8,71,3.625,2,25,24,1,6,2,4,0
15745191,2026-03-20T01:00:00,"NCAA Division I, Championship Women",women,0.0,0.0,0.0,5,3,30,22,8,24,5,9,0,105,0,105,4.375,0,17,14,3,3,4,-1,0
14441930,2026-03-20T02:00:00,NBA,men_or_open,0.6666666666666666,0.6,0.06666666666666665,-12,3,62,71,-9,24,-9,3,14,5,135,-130,5.833333333333333,4,32,36,-4,9,8,1,0
14635931,2026-03-20T02:00:00,NBA G League,men_or_open,0.0,0.6,-0.6,0,-14,42,56,-14,24,-14,7,14,50,38,12,3.6666666666666665,2,20,25,-5,3,6,-3,1
15742499,2026-03-20T03:15:00,"CIBACOPA , Primera Vuelta",men_or_open,0.5,0.5,0.0,10,-14,33,37,-4,24,-2,14,4,99,16,83,4.791666666666667,1,23,22,1,4,6,-2,1
15805955,2026-03-20T07:00:00,"EGBL U17, Superfinal",men_or_open,0.0,0.0,0.0,-15,-5,17,37,-20,24,-22,0,22,0,328,-328,13.666666666666666,0,10,23,-13,1,2,-1,0
14620635,2026-03-20T08:05:00,B2 League,men_or_open,0.5,0.75,-0.25,-4,5,49,48,1,24,5,8,7,24,49,-25,3.0416666666666665,3,26,30,-4,10,8,2,0
15805958,2026-03-20T08:30:00,"EGBL U17, Superfinal",men_or_open,0.0,0.0,0.0,-8,-6,15,29,-14,24,-16,1,16,1,185,-184,7.75,2,12,20,-8,1,4,-3,0
15656647,2026-03-20T09:15:00,PBA Commissioner's Cup,men_or_open,0.0,1.0,-1.0,9,-5,58,54,4,24,4,17,4,164,8,156,7.166666666666667,3,35,24,11,3,5,-2,0
14194586,2026-03-20T10:00:00,Korean Basketball League,men_or_open,0.0,1.0,-1.0,-6,-4,25,35,-10,24,-9,5,10,16,118,-102,5.583333333333333,2,14,18,-4,2,3,-1,1
15827205,2026-03-20T10:00:00,"East Asia Super League, Playoffs",men_or_open,0.5,0.8,-0.30000000000000004,7,-11,46,50,-4,24,-2,9,4,79,15,64,3.9166666666666665,5,31,32,-1,3,10,-7,1
15759225,2026-03-20T11:10:00,"The League, Хагас Шигшээ",men_or_open,0.6666666666666666,1.0,-0.33333333333333337,-3,3,40,40,0,24,-1,1,8,1,90,-89,3.7916666666666665,2,28,26,2,3,4,-1,0
15656648,2026-03-20T11:30:00,PBA Commissioner's Cup,men_or_open,0.0,0.0,0.0,-3,-17,43,63,-20,24,-20,2,20,2,175,-173,7.375,2,24,35,-11,4,7,-3,1
14967030,2026-03-20T11:35:00,China CBA,men_or_open,0.25,0.6666666666666666,-0.41666666666666663,5,-5,47,47,0,24,9,10,2,71,4,67,3.125,3,33,26,7,6,6,0,1
14967031,2026-03-20T11:35:00,China CBA,men_or_open,0.5,0.25,0.25,10,4,53,39,14,24,14,17,4,258,0,258,10.75,0,37,26,11,3,7,-4,1
14967032,2026-03-20T11:35:00,China CBA,men_or_open,0.75,0.25,0.5,-2,0,49,51,-2,24,5,5,5,21,40,-19,2.5416666666666665,6,34,26,8,3,6,-3,1
14967033,2026-03-20T12:00:00,China CBA,men_or_open,0.5,0.3333333333333333,0.16666666666666669,5,12,58,41,17,24,19,19,2,251,2,249,10.541666666666666,1,35,29,6,9,5,4,1
14715578,2026-03-20T12:30:00,Super League,men_or_open,1.0,0.0,1.0,-1,8,24,17,7,24,9,13,4,65,19,46,3.5,3,17,14,3,4,1,3,0
15827206,2026-03-20T12:30:00,"East Asia Super League, Playoffs",men_or_open,0.5,1.0,-0.5,9,-5,54,50,4,24,-8,15,8,140,21,119,6.708333333333333,1,25,39,-14,13,1,12,0
15805961,2026-03-20T13:00:00,"EGBL U17, Superfinal",men_or_open,1.0,0.0,1.0,6,5,30,19,11,24,15,16,0,183,0,183,7.625,0,23,11,12,2,4,-2,1
15794776,2026-03-20T13:30:00,"Prvenstvo RH za kadetkinje , Poluzavršni turnir skupina A",men_or_open,0.0,0.0,0.0,-5,11,36,30,6,24,3,9,8,48,52,-4,4.166666666666667,1,21,22,-1,2,2,0,0
15645395,2026-03-20T14:00:00,Sparkasse Prva Liga Zeni,men_or_open,0.0,0.0,0.0,6,20,48,22,26,24,37,37,2,345,5,340,14.583333333333334,1,30,12,18,4,2,2,1
15805962,2026-03-20T14:30:00,"EGBL U17, Superfinal",men_or_open,1.0,0.0,1.0,17,12,44,15,29,24,36,36,1,404,1,403,16.875,1,26,9,17,6,1,5,0
14775125,2026-03-20T15:00:00,Liga Nationala,men_or_open,0.0,0.5,-0.5,-9,2,38,45,-7,24,-12,2,16,3,210,-207,8.875,1,22,27,-5,8,7,1,0
14554266,2026-03-20T15:30:00,U21 Espoirs Elite,men_or_open,0.5,1.0,-0.5,1,-8,31,38,-7,24,3,5,11,17,72,-55,3.7083333333333335,4,23,26,-3,5,2,3,1
15744489,2026-03-20T15:30:00,"NCAA Division I, Championship Women",women,1.0,1.0,0.0,9,10,45,26,19,24,26,26,0,312,0,312,13.0,0,29,19,10,4,2,2,1
15794777,2026-03-20T15:45:00,"Prvenstvo RH za kadetkinje , Poluzavršni turnir skupina A",men_or_open,0.0,0.0,0.0,-3,-5,22,30,-8,24,-12,3,12,7,112,-105,4.958333333333333,3,14,22,-8,4,2,2,1
15617116,2026-03-20T16:00:00,"1. Division, Women, Qualifying Round",women,0.3333333333333333,0.0,0.3333333333333333,-1,0,37,38,-1,24,0,5,3,24,20,4,1.8333333333333333,4,22,23,-1,3,5,-2,1
15745054,2026-03-20T16:00:00,"NCAA Division I, Championship Women",women,0.5,0.0,0.5,12,11,48,25,23,24,26,31,4,426,0,426,17.75,0,24,16,8,9,3,6,1
15754602,2026-03-20T16:00:00,"NKL, Playoffs",men_or_open,0.0,0.5,-0.5,-4,3,31,32,-1,24,5,5,5,20,45,-25,2.7083333333333335,3,19,18,1,6,3,3,1
15754612,2026-03-20T16:00:00,"NKL, Playoffs",men_or_open,0.3333333333333333,1.0,-0.6666666666666667,-8,-4,45,57,-12,24,-20,0,20,0,194,-194,8.083333333333334,0,25,31,-6,9,14,-5,0
15757202,2026-03-20T16:00:00,"Korisliiga, Women, Playoffs",women,1.0,0.0,1.0,-2,5,35,32,3,24,5,5,6,26,44,-18,2.9166666666666665,5,21,20,1,2,4,-2,1
15805963,2026-03-20T16:00:00,"EGBL U17, Superfinal",men_or_open,0.0,0.0,0.0,-3,6,20,17,3,24,3,4,6,33,38,-5,2.9583333333333335,1,10,9,1,2,1,1,1
14128942,2026-03-20T16:30:00,Polish Basketball League,men_or_open,0.0,1.0,-1.0,-7,-6,35,48,-13,24,-13,-3,17,0,272,-272,11.333333333333334,0,28,27,1,2,7,-5,1
14456408,2026-03-20T17:00:00,Poland 1st Division Basketball,men_or_open,1.0,0.0,1.0,5,4,34,25,9,24,4,9,2,114,4,110,4.916666666666667,1,24,23,1,1,0,1,0
14733892,2026-03-20T17:00:00,Super League,men_or_open,1.0,0.3333333333333333,0.6666666666666667,-4,3,37,38,-1,24,1,2,5,14,28,-14,1.75,6,25,26,-1,3,1,2,1
15697579,2026-03-20T17:00:00,"NBL, Playoffs",men_or_open,1.0,0.0,1.0,6,11,55,38,17,24,13,19,2,209,0,209,8.708333333333334,0,28,23,5,11,5,6,1
15750420,2026-03-20T17:00:00,Saku I liiga,men_or_open,1.0,0.0,1.0,11,21,57,25,32,24,23,33,0,391,0,391,16.291666666666668,0,29,21,8,10,5,5,0
15750421,2026-03-20T17:00:00,Saku I liiga,men_or_open,1.0,0.0,1.0,12,-5,37,30,7,24,7,12,1,173,0,173,7.208333333333333,0,27,23,4,1,1,0,0
15756422,2026-03-20T17:00:00,"Estonian-Latvian Basketball League, Playoffs",men_or_open,0.0,0.5,-0.5,-9,5,37,41,-4,24,0,0,12,0,119,-119,4.958333333333333,0,29,26,3,5,7,-2,1
15768120,2026-03-20T17:00:00,RKL Division A,men_or_open,0.6666666666666666,0.0,0.6666666666666666,1,-6,42,47,-5,24,1,11,9,56,53,3,4.541666666666667,2,30,27,3,3,4,-1,1
15768123,2026-03-20T17:00:00,RKL Division A,men_or_open,0.6666666666666666,1.0,-0.33333333333333337,4,3,36,29,7,24,8,10,2,80,3,77,3.4583333333333335,3,19,21,-2,6,1,5,0
15794782,2026-03-20T17:15:00,"Prvenstvo RH za kadetkinje , Poluzavršni turnir skupina B",men_or_open,0.0,0.0,0.0,2,-3,29,30,-1,24,4,7,6,46,22,24,2.8333333333333335,3,18,18,0,3,3,0,1
14640955,2026-03-20T17:30:00,Swedish Basketball League Women,women,0.0,0.0,0.0,-4,-8,25,37,-12,24,-12,0,14,0,118,-118,4.916666666666667,0,20,24,-4,3,5,-2,0
15744477,2026-03-20T17:30:00,"NCAA Division I, Championship Women",women,0.0,0.0,0.0,11,-5,35,29,6,24,16,16,2,148,2,146,6.25,1,25,17,8,3,3,0,1
15750422,2026-03-20T17:30:00,Saku I liiga,men_or_open,1.0,0.0,1.0,-9,-2,35,46,-11,24,-12,-2,13,0,193,-193,8.041666666666666,0,20,32,-12,8,4,4,1
15756418,2026-03-20T17:30:00,"Estonian-Latvian Basketball League, Playoffs",men_or_open,1.0,1.0,0.0,5,-2,37,34,3,24,7,10,2,100,6,94,4.416666666666667,3,24,23,1,4,3,1,0
15768124,2026-03-20T17:30:00,RKL Division A,men_or_open,0.3333333333333333,0.0,0.3333333333333333,10,-1,41,32,9,24,17,17,2,215,0,215,8.958333333333334,0,23,20,3,6,0,6,0
14206350,2026-03-20T17:45:00,Euroleague,men_or_open,0.5,0.6666666666666666,-0.16666666666666663,-6,-2,29,37,-8,24,-4,-1,13,0,163,-163,6.791666666666667,0,20,24,-4,2,4,-2,1
14206349,2026-03-20T18:00:00,Euroleague,men_or_open,1.0,1.0,0.0,-4,2,53,55,-2,24,-4,5,6,21,49,-28,2.9166666666666665,4,28,33,-5,8,6,2,0
14640956,2026-03-20T18:00:00,Swedish Basketball League Women,women,1.0,1.0,0.0,-12,0,28,40,-12,24,-11,2,14,5,178,-173,7.625,3,14,21,-7,7,6,1,1
14715647,2026-03-20T18:00:00,"1. SKL, Women",women,0.0,0.0,0.0,-10,11,41,40,1,24,5,5,10,29,79,-50,4.5,1,23,25,-2,5,2,3,1
15014542,2026-03-20T18:00:00,Liga Košarkaškog saveza Herceg Bosne,men_or_open,1.0,0.0,1.0,23,-3,48,28,20,24,18,25,2,435,0,435,18.125,0,24,16,8,6,5,1,0
15471266,2026-03-20T18:00:00,"1. Liga, Promotion Round",men_or_open,0.0,0.0,0.0,15,-5,55,45,10,24,12,17,3,208,10,198,9.083333333333334,1,30,29,1,14,3,11,0
15471272,2026-03-20T18:00:00,"1. Liga, Promotion Round",men_or_open,1.0,1.0,0.0,-6,2,42,46,-4,24,-2,4,7,16,69,-53,3.5416666666666665,1,30,29,1,2,5,-3,0
15471280,2026-03-20T18:00:00,"1. Liga, Promotion Round",men_or_open,1.0,0.5,0.5,7,-6,44,43,1,24,4,9,1,102,1,101,4.291666666666667,2,34,29,5,4,3,1,1
15471291,2026-03-20T18:00:00,"1. Liga, Qualifying Round",men_or_open,0.5,1.0,-0.5,2,7,50,41,9,24,16,16,5,96,23,73,4.958333333333333,3,30,25,5,10,4,6,1
15471297,2026-03-20T18:00:00,"1. Liga, Relegation Round",men_or_open,0.0,0.0,0.0,-10,2,34,42,-8,24,-9,3,14,5,163,-158,7.0,1,24,24,0,2,8,-6,1
15471310,2026-03-20T18:00:00,"1. Liga, Relegation Round",men_or_open,1.0,0.0,1.0,-4,20,51,35,16,24,17,17,4,128,20,108,6.166666666666667,6,27,21,6,7,2,5,1
15592129,2026-03-20T18:00:00,"Basketligaen, Championship round",men_or_open,0.6666666666666666,0.3333333333333333,0.3333333333333333,-5,-7,41,53,-12,24,-16,1,16,2,126,-124,5.333333333333333,2,24,33,-9,1,6,-5,0
15633694,2026-03-20T18:00:00,"Kvindebasketligaen , Kvartfinaler",men_or_open,0.0,1.0,-1.0,-3,-14,20,37,-17,24,-6,3,17,3,117,-114,5.0,2,24,20,4,3,8,-5,1
15642507,2026-03-20T18:00:00,"1. Liga, Qualifying Round",men_or_open,0.6666666666666666,1.0,-0.33333333333333337,8,12,51,31,20,24,18,22,2,266,3,263,11.208333333333334,1,30,19,11,4,4,0,0
15750423,2026-03-20T18:00:00,Saku I liiga,men_or_open,0.0,1.0,-1.0,-6,-3,30,39,-9,24,-5,3,11,6,110,-104,4.833333333333333,2,18,23,-5,6,2,4,1
15819477,2026-03-20T18:00:00,"NCAA Division I, Championship Women",women,0.0,1.0,-1.0,8,-9,27,28,-1,24,0,8,2,90,5,85,3.9583333333333335,2,20,16,4,2,7,-5,0
15745055,2026-03-20T18:30:00,"NCAA Division I, Championship Women",women,0.0,1.0,-1.0,0,14,38,24,14,24,13,14,10,129,45,84,7.25,1,23,16,7,6,3,3,1
14128480,2026-03-20T19:00:00,Iceland Basketball Premier League,men_or_open,0.0,0.0,0.0,6,1,64,57,7,24,12,16,1,177,1,176,7.416666666666667,2,43,40,3,7,8,-1,1
14272533,2026-03-20T19:00:00,Élite 2,men_or_open,0.5,0.5,0.0,-1,-9,37,47,-10,24,-14,2,14,2,146,-144,6.166666666666667,2,22,29,-7,1,7,-6,0
14272534,2026-03-20T19:00:00,Élite 2,men_or_open,0.5,0.5,0.0,2,2,42,38,4,24,10,10,1,101,1,100,4.25,2,26,22,4,9,3,6,1
14272541,2026-03-20T19:00:00,Élite 2,men_or_open,1.0,0.0,1.0,0,8,35,27,8,24,9,10,6,75,18,57,3.875,2,22,16,6,7,3,4,1
14272542,2026-03-20T19:00:00,Élite 2,men_or_open,0.5,1.0,-0.5,-3,11,50,42,8,24,6,8,6,65,18,47,3.4583333333333335,4,35,28,7,2,7,-5,0
14624139,2026-03-20T19:00:00,Meridianbet KLS,men_or_open,1.0,0.0,1.0,1,-7,44,50,-6,24,0,5,9,10,75,-65,3.5416666666666665,2,28,28,0,6,4,2,0
14698302,2026-03-20T19:00:00,Germany BBL,men_or_open,0.5,0.0,0.5,-1,16,45,30,15,24,15,17,4,154,23,131,7.375,1,29,22,7,6,3,3,1
15597823,2026-03-20T19:00:00,"Nationale 1, Promotion Round",men_or_open,1.0,0.5,0.5,0,-7,34,41,-7,24,-13,4,13,5,102,-97,4.458333333333333,2,18,20,-2,4,11,-7,0
15597824,2026-03-20T19:00:00,"Nationale 1, Promotion Round",men_or_open,0.0,0.0,0.0,-13,-5,35,53,-18,24,-18,-2,22,0,317,-317,13.208333333333334,0,24,32,-8,3,3,0,1
15597827,2026-03-20T19:00:00,"Nationale 1, Promotion Round",men_or_open,1.0,0.0,1.0,14,1,50,35,15,24,9,17,0,270,0,270,11.25,0,26,24,2,13,7,6,0
15597830,2026-03-20T19:00:00,"Nationale 1, Promotion Round",men_or_open,1.0,0.0,1.0,8,4,43,31,12,24,10,14,1,210,1,209,8.791666666666666,2,26,21,5,5,4,1,1
15597922,2026-03-20T19:00:00,"Nationale 1, Relegation Round",men_or_open,0.0,0.6666666666666666,-0.6666666666666666,-9,1,44,52,-8,24,-2,-1,15,0,199,-199,8.291666666666666,0,31,29,2,5,6,-1,1
15597925,2026-03-20T19:00:00,"Nationale 1, Relegation Round",men_or_open,1.0,1.0,0.0,-14,-9,30,53,-23,24,-21,3,27,6,366,-360,15.5,2,23,26,-3,1,9,-8,1
15597926,2026-03-20T19:00:00,"Nationale 1, Relegation Round",men_or_open,0.0,1.0,-1.0,7,-8,36,37,-1,24,0,9,5,35,21,14,2.3333333333333335,6,25,23,2,4,4,0,0
15704998,2026-03-20T19:00:00,Croatian Premier League,men_or_open,0.5,0.75,-0.25,-4,4,37,37,0,24,6,6,4,36,12,24,2.0,5,25,23,2,6,7,-1,1
15745046,2026-03-20T19:00:00,"NCAA Division I, Championship Women",women,0.0,0.0,0.0,9,7,51,35,16,24,17,19,2,268,0,268,11.166666666666666,0,32,22,10,4,4,0,0
15758950,2026-03-20T19:00:00,"Poland 2nd Basketball League, Runda Zasadnicza",men_or_open,0.0,0.3333333333333333,-0.3333333333333333,10,5,39,24,15,24,14,19,0,304,0,304,12.666666666666666,0,22,17,5,7,3,4,1
15589927,2026-03-20T19:15:00,1st Division Men,men_or_open,1.0,0.0,1.0,13,9,62,40,22,24,22,30,1,384,1,383,16.041666666666668,2,36,25,11,13,8,5,1
15589928,2026-03-20T19:15:00,1st Division Men,men_or_open,0.3333333333333333,1.0,-0.6666666666666667,-3,-5,43,51,-8,24,-18,2,18,3,143,-140,6.083333333333333,4,25,30,-5,4,11,-7,0
15589930,2026-03-20T19:15:00,1st Division Men,men_or_open,0.5,1.0,-0.5,8,-16,39,47,-8,24,-7,10,8,68,30,38,4.083333333333333,3,26,32,-6,2,7,-5,0
15589931,2026-03-20T19:15:00,1st Division Men,men_or_open,1.0,0.5,0.5,4,-2,47,45,2,24,0,10,4,84,10,74,3.9166666666666665,4,27,32,-5,8,5,3,0
15794784,2026-03-20T19:15:00,"Prvenstvo RH za kadetkinje , Poluzavršni turnir skupina B",men_or_open,0.0,0.0,0.0,1,-3,22,24,-2,24,0,7,4,44,11,33,2.2916666666666665,2,18,18,0,1,3,-2,1
14195108,2026-03-20T19:30:00,"SLB, Women",women,0.6666666666666666,0.3333333333333333,0.3333333333333333,6,0,40,34,6,24,13,13,1,126,1,125,5.291666666666667,2,30,21,9,2,4,-2,1
14270276,2026-03-20T19:30:00,France Pro A,men_or_open,1.0,0.0,1.0,8,2,51,41,10,24,19,19,0,202,0,202,8.416666666666666,0,33,26,7,11,3,8,1
14272536,2026-03-20T19:30:00,Élite 2,men_or_open,0.0,0.0,0.0,-9,-3,30,42,-12,24,-16,0,18,0,273,-273,11.375,0,18,25,-7,1,6,-5,0
14272537,2026-03-20T19:30:00,Élite 2,men_or_open,0.5,0.0,0.5,-5,1,36,40,-4,24,-6,-3,12,0,143,-143,5.958333333333333,0,23,25,-2,4,8,-4,1
14272538,2026-03-20T19:30:00,Élite 2,men_or_open,0.5,0.0,0.5,5,-11,46,52,-6,24,-2,7,6,35,43,-8,3.25,4,26,28,-2,7,7,0,1
14272539,2026-03-20T19:30:00,Élite 2,men_or_open,1.0,1.0,0.0,5,6,41,30,11,24,11,15,1,132,3,129,5.625,4,25,22,3,4,2,2,1
14341071,2026-03-20T19:30:00,"Serie B, Group A",men_or_open,1.0,0.0,1.0,-4,1,38,41,-3,24,-13,3,13,5,82,-77,3.625,3,20,28,-8,6,6,0,0
14373919,2026-03-20T19:30:00,Primera FEB,men_or_open,0.5,0.0,0.5,12,8,54,34,20,24,18,22,3,273,8,265,11.708333333333334,1,40,25,15,6,5,1,1
15597923,2026-03-20T19:30:00,"Nationale 1, Relegation Round",men_or_open,1.0,0.5,0.5,-2,-9,44,55,-11,24,-9,2,11,3,117,-114,5.0,3,27,32,-5,4,2,2,0
15744435,2026-03-20T19:30:00,"NCAA Division I, Championship Women",women,0.0,0.0,0.0,11,5,39,23,16,24,21,21,0,249,0,249,10.375,0,25,13,12,6,5,1,1
14149286,2026-03-20T19:45:00,Belgian Basketball 2nd Division,men_or_open,0.5,1.0,-0.5,-2,-3,33,38,-5,24,3,3,8,12,67,-55,3.2916666666666665,2,24,23,1,6,2,4,1
14206352,2026-03-20T19:45:00,Euroleague,men_or_open,0.0,0.0,0.0,-1,15,52,38,14,24,11,14,6,104,18,86,5.083333333333333,3,25,27,-2,9,2,7,0
14149287,2026-03-20T20:00:00,Belgian Basketball 2nd Division,men_or_open,0.0,0.0,0.0,-5,-15,30,50,-20,24,-26,7,26,56,228,-172,11.833333333333334,1,14,24,-10,5,9,-4,0
14149288,2026-03-20T20:00:00,Belgian Basketball 2nd Division,men_or_open,1.0,1.0,0.0,-2,0,37,39,-2,24,4,6,5,20,37,-17,2.375,5,26,24,2,4,1,3,1
14715648,2026-03-20T20:00:00,"1. SKL, Women",women,0.0,0.0,0.0,-3,-10,27,40,-13,24,-16,0,16,0,156,-156,6.5,0,18,28,-10,1,3,-2,0
15819600,2026-03-20T20:00:00,"NCAA Division I, Championship Women",women,1.0,1.0,0.0,15,17,44,12,32,24,33,35,2,479,0,479,19.958333333333332,0,33,10,23,2,3,-1,1
15813601,2026-03-20T20:15:00,"EYBL U17, CHALLENGE CUP",men_or_open,0.0,0.0,0.0,17,-12,36,31,5,24,18,18,2,284,0,284,11.833333333333334,0,28,17,11,4,3,1,1
15637187,2026-03-20T21:30:00,"Campeonato Nacional da 1ª Divisao Feminina, 2ª Fase - Grupo Promoção",men_or_open,0.0,0.0,0.0,2,11,40,27,13,24,7,13,4,110,16,94,5.25,1,22,22,0,4,3,1,0
15744492,2026-03-20T21:30:00,"NCAA Division I, Championship Women",women,0.0,0.0,0.0,8,6,38,24,14,24,21,21,1,225,0,225,9.375,0,25,19,6,6,0,6,1
15744493,2026-03-20T21:30:00,"NCAA Division I, Championship Women",women,0.0,1.0,-1.0,21,0,43,22,21,24,26,26,4,430,0,430,17.916666666666668,0,25,11,14,4,2,2,1
15744434,2026-03-20T22:00:00,"NCAA Division I, Championship Women",women,0.0,0.0,0.0,-1,-2,26,29,-3,24,-9,7,9,16,45,-29,2.5416666666666665,3,16,20,-4,3,5,-2,0
15744491,2026-03-20T22:00:00,"NCAA Division I, Championship Women",women,0.0,0.0,0.0,20,8,64,36,28,24,31,31,5,516,0,516,21.5,0,45,21,24,4,5,-1,1
